Event Time (UTC),Analytics Event Type,Latitude,Longitude,GPS Time (UTC),Device OS,Device OS Version,Device Model,Device Language,City Name,Country / Region,App Version
2019-12-23 20:24:20.402,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:19.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:20.414,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:19.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.436,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:20.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:20.414,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:19.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:20.408,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:19.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:20.906,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:19.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.551,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:20.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.548,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:20.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.550,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:20.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.549,tap,29.627509703887277,-95.40607801647428,2019-12-23 20:24:20.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:23.563,impression,29.633333333333333,-95.4,2019-12-23 20:24:22.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:25.398,impression,29.633333333333333,-95.4,2019-12-23 20:24:24.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:24.555,impression,29.633333333333333,-95.4,2019-12-23 20:24:23.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:25.997,impression,29.633333333333333,-95.4,2019-12-23 20:24:24.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:25.333,impression,29.633333333333333,-95.4,2019-12-23 20:24:24.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:25.333,impression,29.633333333333333,-95.4,2019-12-23 20:24:24.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:23.564,impression,29.633333333333333,-95.4,2019-12-23 20:24:22.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:25.925,impression,29.633333333333333,-95.4,2019-12-23 20:24:24.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:26.419,impression,29.633333333333333,-95.4,2019-12-23 20:24:25.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:27.793,impression,29.633333333333333,-95.4,2019-12-23 20:24:26.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:26.398,impression,29.633333333333333,-95.4,2019-12-23 20:24:25.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:31.548,impression,29.633333333333333,-95.4,2019-12-23 20:24:30.999,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:10:04.083,impression,29.627477978383773,-95.40608136923555,2019-12-27 00:10:03.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-27 00:10:04.207,lifecycle,29.627477978383773,-95.40608136923555,2019-12-27 00:10:03.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-27 00:10:04.089,impression,29.627477978383773,-95.40608136923555,2019-12-27 00:10:03.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:10.847,impression,29.633333333333333,-95.4,2019-12-23 20:24:09.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:08.296,impression,29.633333333333333,-95.4,2019-12-23 20:24:07.989,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:10.847,impression,29.633333333333333,-95.4,2019-12-23 20:24:09.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:12.132,impression,29.633333333333333,-95.4,2019-12-23 20:24:11.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:10.847,impression,29.633333333333333,-95.4,2019-12-23 20:24:09.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:54.372,tap,29.627509703887277,-95.40607801647428,2019-12-23 20:23:53.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:54.847,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:53.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:54.374,tap,29.627509703887277,-95.40607801647428,2019-12-23 20:23:53.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:54.854,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:53.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:55.368,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:54.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:55.369,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:54.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:55.370,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:54.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:55.370,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:54.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.045,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:56.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.410,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:57.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.316,tap,29.627509703887277,-95.40607801647428,2019-12-23 20:23:56.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.317,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:56.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.318,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:56.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:58.315,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:56.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.302,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.103,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.106,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.304,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.308,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.306,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.303,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:57.290,tap,29.627509703887277,-95.40607801647428,2019-12-23 20:24:56.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:55.307,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:54.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:57.291,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:56.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:57.435,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:56.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:57.668,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:56.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:57.621,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:56.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:02:26.384,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.384,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.384,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.384,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.384,custom,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.389,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.390,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.384,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.411,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.414,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:02:26.391,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-29 18:02:26.412,impression,29.633333333333333,-95.4,2019-12-29 18:02:25.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:52.085,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:58.603,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:58.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:52.088,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:55.699,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:55.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:52.087,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:25.138,impression,29.633333333333333,-95.4,2019-12-29 18:06:24.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:06:23.738,impression,29.633333333333333,-95.41666666666667,2019-12-29 18:06:22.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:06:25.138,impression,29.633333333333333,-95.4,2019-12-29 18:06:24.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:06:23.725,impression,29.633333333333333,-95.4,2019-12-29 18:06:22.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:06:23.128,impression,29.633333333333333,-95.4,2019-12-29 18:06:21.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:02:38.007,impression,29.633333333333333,-95.4,2019-12-29 18:02:36.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:13:41.301,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:13:40.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:13:41.300,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:13:40.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:12:16.393,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:12:16.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:12:19.431,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:12:19.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:12:23.152,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:12:23.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:12:19.514,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:12:19.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:12:16.454,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:12:16.000,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-18 23:59:26.831,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:25.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:26.204,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:24.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:26.829,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:25.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:26.830,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:25.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:26.777,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:25.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:29.618,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:28.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:30.288,impression,29.62763513906824,-95.40620257155541,2019-12-18 23:59:28.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:27.866,tap,29.62763513906824,-95.40620257155541,2019-12-18 23:59:26.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-18 23:59:29.616,tap,29.62763513906824,-95.40620257155541,2019-12-18 23:59:28.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-23 20:25:17.319,lifecycle,29.627509703887277,-95.40607801647428,2019-12-23 20:25:16.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:18.767,impression,29.62750244140625,-95.40607801647428,2019-12-23 20:23:18.764,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:18.740,impression,29.62750244140625,-95.40607801647428,2019-12-23 20:23:13.142,ios,12.4.2,iPhone 6 Plus,en_US,"",US,1.218.10009
2019-12-23 20:23:18.956,impression,29.62750244140625,-95.40607801647428,2019-12-23 20:23:18.764,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:18.948,impression,29.62750244140625,-95.40607801647428,2019-12-23 20:23:18.764,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:20.367,impression,29.62750244140625,-95.40607801647428,2019-12-23 20:23:18.764,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.222,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:19.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.071,tap,29.62750244140625,-95.40607801647428,2019-12-23 20:23:18.764,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.230,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:19.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.224,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:19.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.223,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:19.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.225,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:19.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.904,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:20.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.268,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:20.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.437,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:20.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:21.269,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:23:20.990,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:23:23.388,impression,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.407,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.407,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.407,impression,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.388,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-27 00:09:55.388,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-27 00:09:55.388,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-27 00:09:55.408,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.412,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.388,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.430,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.409,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.388,custom,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.388,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-27 00:09:56.351,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.434,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.359,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.932,custom,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.359,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:55.432,impression,29.633333333333333,-95.4,2019-12-27 00:09:54.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.360,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.360,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.366,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.409,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.409,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.360,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.409,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.374,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:57.153,impression,29.633333333333333,-95.4,2019-12-27 00:09:56.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:57.190,custom,29.633333333333333,-95.4,2019-12-27 00:09:56.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.410,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.410,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.409,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.410,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.410,custom,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:56.650,impression,29.633333333333333,-95.4,2019-12-27 00:09:55.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:57.210,custom,29.633333333333333,-95.4,2019-12-27 00:09:56.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:58.324,impression,29.633333333333333,-95.4,2019-12-27 00:09:57.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:59.263,impression,29.633333333333333,-95.4,2019-12-27 00:09:58.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:59.263,impression,29.633333333333333,-95.4,2019-12-27 00:09:58.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-27 00:09:57.210,impression,29.633333333333333,-95.4,2019-12-27 00:09:56.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:09:19.336,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.339,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.083,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.714,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.713,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.079,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.734,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:59.634,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:58.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:57.617,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:56.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:57.565,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:56.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:02.059,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:10:01.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:23.890,lifecycle,29.627521941465908,-95.40608857767228,2019-12-29 18:10:15.992,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:28.114,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:10:27.992,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:27.645,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:10:26.992,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
